pairId	DepthList	WidthList	Sent1SelfNum	Sent2SelfNum	InterSectNum
6671	1|1|1|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|2|2|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|2|2|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|2|2|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|2|2|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|2|2|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|2|2|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|1|1|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|1|1|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|1|1|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|3|5|5|5|4|3|2|1|4|4|4|3|2|2|4|4|4|3|2|2|4|4|4|3|2|2|4|4|4|3|2|1|2|2|2|1|3|3|3|2|1|1|3|3|3|2|1|1|3|3|3|2|1|1|3|3|3|2|1|2|2|2|1|1|2|2|2|1|1|1|1	2|1|1|8|7|7|7|7|6|7|6|6|6|6|5|7|6|6|6|6|5|6|5|5|5|5|5|5|4|7|6|6|6|6|5|6|5|5|5|5|4|6|5|5|5|5|4|5|4|4|4|4|4|4|3|7|6|6|6|6|5|6|5|5|5|5|4|6|5|5|5|5|4|5|4|4|4|4|4|4|3|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|7|6|6|6|6|5|6|5|5|5|5|4|6|5|5|5|5|4|5|4|4|4|4|4|4|3|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|7|6|6|6|6|5|6|5|5|5|5|4|6|5|5|5|5|4|5|4|4|4|4|4|4|3|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|2|2|1|7|6|6|6|6|5|6|5|5|5|5|4|6|5|5|5|5|4|5|4|4|4|4|4|4|3|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|2|2|1|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|2|2|1|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|2|2|1|6|5|5|5|5|4|5|4|4|4|4|3|5|4|4|4|4|3|4|3|3|3|3|3|3|2|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|2|2|1|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|2|2|1|4|3|3|3|3|2|3|2|2|2|2|1|3|2|2|2|2|1|2|1|1|1|1|1|1|4|3|3|3|3|2|3|2|2|2|2|1|3|2|2|2|2|1|2|1|1|1|1|1|2|1|1|1|4|3|3|3|3|2|3|2|2|2|2|1|3|2|2|2|2|1|2|1|1|1|1|3|2|2|2|1|2|1|1|1|2|1|1	637.0	1209.0	637.0
6674	1	1	502.0	472.0	1.0
6675			303.0	637.0	0.0
6678	3|3|3|2|2|3|3|3|2|2|3|3|3|2|2|3|3|3|2|1|1|3|3|3|2|2|3|3|3|2|2|3|3|3|2|2|3|3|3|2|1|1|3|3|3|2|2|3|3|3|2|2|3|3|3|2|2|3|3|3|2|1|1|3|3|3|2|2|3|3|3|2|2|3|3|3|2|2|3|3|3|2|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|1|1|1|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|1|1|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|1|1|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|1|1|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|1|1|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|1|1|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|1|1|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|1|1|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|2|4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|4|4|4|3|2|1	6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|2|1|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|2|1|4|3|3|3|2|3|2|2|2|1|3|2|2|2|1|2|1|1|1|1|4|3|3|3|2|3|2|2|2|1|3|2|2|2|1|2|1|1|1|2|1|1|1|9|8|8|8|7|8|7|7|7|6|8|7|7|7|6|7|6|6|6|6|5|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|4|3|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|3|2|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|3|2|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|2|2|1|9|8|8|8|7|8|7|7|7|6|8|7|7|7|6|7|6|6|6|6|5|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|4|3|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|3|2|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|3|2|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|2|2|1|8|7|7|7|6|7|6|6|6|5|7|6|6|6|5|6|5|5|5|5|4|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|3|2|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|2|2|1|7|6|6|6|5|6|5|5|5|4|6|5|5|5|4|5|4|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|2|2|1|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|3|2|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|2|1|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|2|1|4|3|3|3|2|3|2|2|2|1|3|2|2|2|1|2|1|1|1|1|1	1977.0	5386.0	1125.0
6683	1|2|1|1|2|1|1|2|1|1|2|1	1|3|3|2|2|2|1|2|2|1|1|1	1977.0	24.0	12.0
6684	1|2|1|1|2|1	1|2|2|1|1|1	37.0	5386.0	6.0
6687	3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|1|1|3|3|3|2|1|1|3|3|3|2|1|1|3|3|3|2|1|2|2|2|1|2|1|1|2|1|1|1|1|1	5|4|4|4|4|3|4|3|3|3|3|2|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|1|4|3|3|3|3|2|3|2|2|2|2|1|4|3|3|3|3|2|3|2|2|2|2|1|4|3|3|3|3|2|3|2|2|2|2|1|3|2|2|2|2|1|2|1|1|1|1|2|1|1|1|2|2|1|1|1|2|1|1|1	195.0	96.0	96.0
6688	1|1|1|2|1|1|2|1|1	2|1|1|2|2|1|1|1|1	96.0	96.0	9.0
6692			96.0	198.0	0.0
6694			96.0	3084.0	0.0
6695			3084.0	96.0	0.0
6696	3|3|2|2|2|2|3|3|2|2|1|1|1|2|2|2|1|2|1|1|2|1|1|1|1|1	3|2|3|2|2|1|2|1|2|1|2|1|1|2|1|1|1|2|2|1|1|1|1|2|1|1	402.0	367.0	26.0
6697	4|4|4|4|4|4|4|3|2|2|4|4|4|4|4|4|4|3|2|1|2|2|2|2|2|2|2|1|3|3|3|3|3|3|3|2|1|1|3|3|3|3|3|3|3|2|1|1|1|1|1|1|1|1|2|1|1|2|1|1	4|3|3|2|3|2|2|2|2|1|3|2|2|1|2|1|1|1|1|1|3|2|2|1|2|1|1|1|4|3|3|2|3|2|2|2|2|1|3|2|2|1|2|1|1|1|1|3|2|2|1|2|1|1|2|2|1|1|1|1	367.0	367.0	60.0
6698	4|3|2|2|4|3|2|1|1|3|2|1|1|3|2|1|2|1|5|4|3|3|5|4|3|2|1	2|2|2|1|1|1|1|1|1|2|2|2|1|1|1|1|1|1|2|2|2|1|1|1|1|1|1	163.0	78.0	27.0
6700	1	1	367.0	78.0	1.0
6701	3|3|3|3|2|2|2|2|1|1|1|1|1|1|1|2|1|1	3|2|2|1|3|2|2|1|3|2|2|1|2|1|1|1|1|1	367.0	303.0	18.0
6711	1|1|1	2|1|1	883.0	282.0	3.0
6714	2|2|2|1|1|1|1|1|1|1|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|1|1|3|3|3|2|1|1|3|3|3|2|1|1|3|3|3|2|1	2|1|1|1|2|1|1|2|1|1|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|1|4|3|3|3|3|2|3|2|2|2|2|1|4|3|3|3|3|2|3|2|2|2|2|1|3|2|2|2|2|1|2|1|1|1|1	129.0	69.0	69.0
6715	2|2|2|1|1|1|1|1|1|1|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|2|2|3|3|3|2|1|1|3|3|3|2|1|1|3|3|3|2|1|1|3|3|3|2|1	2|1|1|1|2|1|1|2|1|1|5|4|4|4|4|3|4|3|3|3|3|2|4|3|3|3|3|2|3|2|2|2|2|1|4|3|3|3|3|2|3|2|2|2|2|1|4|3|3|3|3|2|3|2|2|2|2|1|3|2|2|2|2|1|2|1|1|1|1	129.0	69.0	69.0
6717	1|1|1|1|1|1	2|1|1|2|1|1	69.0	129.0	6.0
6720	1|1	1|1	129.0	69.0	2.0
6721	1	1	157.0	69.0	1.0
6723	1|1|2|2|1|1|1	1|1|2|1|2|1|1	129.0	69.0	7.0
6725	3|2|1|1|3|2|1|2|1|1|1	2|2|2|1|1|1|1|1|1|1|1	120.0	120.0	11.0
6728	1|1|1|1	2|1|1|1	33.0	33.0	4.0
6731	1	1	33.0	120.0	1.0
6733			33.0	120.0	0.0
6735	3|3|3|2|1|1|3|3|3|2|1|2|2|2|1|1|1|1|1	3|2|2|2|2|1|2|1|1|1|1|2|1|1|1|2|1|1|1	114.0	114.0	19.0
6736	1|2|1|5|4|3|2|1|1|5|4|3|2|1|4|3|2|1|1|3|2|1|7|6|5|4|3|3|7|6|5|4|3|2|2|2|7|6|5|4|3|3|7|6|5|4|3|2|2|2|7|6|5|4|3|3|7|6|5|4|3|2|1|1|7|6|5|4|3|3|7|6|5|4|3|2|1|1|7|6|5|4|3|3|7|6|5|4|3|2|1|1|7|6|5|4|3|3|7|6|5|4|3|2|1|6|5|4|3|2|2|6|5|4|3|2|1	1|1|1|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|4|4|4|4|4|3|3|3|3|3|3|3|3|2|3|3|3|3|3|2|2|2|2|2|2|2|2|1|4|4|4|4|4|3|3|3|3|3|3|3|3|2|3|3|3|3|3|2|2|2|2|2|2|2|2|1|3|3|3|3|3|2|2|2|2|2|2|2|2|1|2|2|2|2|2|1|1|1|1|1|1|1|1|2|2|2|2|2|1|1|1|1|1|1|1	201.0	117.0	117.0
6738	2|1|1|1|1|2|2|1|1|1	1|1|1|1|1|2|1|2|1|1	117.0	117.0	10.0
6742	1|3|2|1|1|3|2|1|1|3|2|1|1|3|2|1|2|1	1|3|3|3|2|2|2|2|1|2|2|2|1|1|1|1|1|1	172.0	117.0	18.0
6745	1|1|1|1|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|2|1	1|2|1|1|6|5|5|5|4|5|4|4|4|3|6|5|5|5|4|5|4|4|4|3|6|5|5|5|4|5|4|4|4|3|5|4|4|4|3|4|3|3|3|2|5|4|4|4|3|4|3|3|3|2|5|4|4|4|3|4|3|3|3|2|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|1|5|4|4|4|3|4|3|3|3|2|5|4|4|4|3|4|3|3|3|2|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|1|4|3|3|3|2|3|2|2|2|1|4|3|3|3|2|3|2|2|2|1|4|3|3|3|2|3|2|2|2|1|3|2|2|2|1|2|1|1|1|1|1	246.0	246.0	165.0
6746	1|3|2|1|2|1	1|1|1|1|1|1	192.0	246.0	6.0
6747	4|4|3|3|2|2|2|2|4|4|3|3|2|2|1|1|1|3|2|1|1|3|2|1|2|1|1	3|2|3|2|3|2|2|1|2|1|2|1|2|1|2|1|1|2|2|2|1|1|1|1|1|1|1	45.0	27.0	27.0
6748	3|2|1|1|3|2|1|2|1|1	2|2|2|1|1|1|1|1|1|1	27.0	27.0	10.0
6750	1|1	1|1	246.0	27.0	2.0
6752	1	1	192.0	27.0	1.0
6754	1|1|1|1|1|1|1|3|3|3|3|3|3|3|2|1|1|2|2|2|2|2|2|2|1	3|2|2|1|2|1|1|3|2|2|1|2|1|1|1|1|1|3|2|2|1|2|1|1|1	544.0	246.0	25.0
6757	1|1|1|3|3|3|2|1|2|2|2|1|1|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1|1|2|2|2|1	2|1|1|2|1|1|1|1|2|1|1|1|2|1|1|5|4|4|4|3|4|3|3|3|2|4|3|3|3|2|3|2|2|2|1|4|3|3|3|2|3|2|2|2|1|3|2|2|2|1|2|1|1|1	1896.0	1695.0	54.0
6758	1|1|1|1	1|2|1|1	1896.0	246.0	4.0
6760	1|1|1|1	2|1|1|1	544.0	1896.0	4.0
6761	1|1|1|1	2|1|1|1	456.0	1896.0	4.0
6762	1|1|1|1	1|2|1|1	1896.0	246.0	4.0
6765	1|1	1|1	64.0	46.0	2.0
6766	3|3|3|3|3|2|2|2|3|2|1|1|3|2|1|2|1|1|1|2|1|2|1|1	2|2|2|1|2|2|2|1|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1	303.0	439.0	24.0
6768	2|1|1|1	1|1|1|1	439.0	46.0	4.0
6769	2|1|1|2|1|1|1	2|2|1|1|1|1|1	46.0	591.0	7.0
6770	2|1|1|2|1|1|1	2|2|1|1|1|1|1	82.0	303.0	7.0
6771	1|1	1|1	46.0	303.0	2.0
6772			64.0	303.0	0.0
6773	1|1|2|1|1|2|1	1|1|2|2|1|1|1	303.0	46.0	7.0
6775	1|3|2|1|1|3|2|1|2|1|5|4|3|3|5|4|3|2|1|4|3|2|2|4|3|2|1	1|2|2|2|1|1|1|1|1|1|2|2|2|1|1|1|1|1|1|2|2|2|1|1|1|1|1	93.0	78.0	27.0
6777	1|1|4|4|4|4|3|3|3|3|2|2|2|2|2|2|2|2|4|4|4|4|3|3|3|3|2|2|2|2|2|2|2|2|4|4|4|4|3|3|3|3|2|2|2|2|2|2|2|2|4|4|4|4|3|3|3|3|2|2|2|2|1|1|1|1|1|1|1|1|3|2|1|1|3|2|1|1|3|2|1|1|3|2|1|2|1	1|1|5|4|4|3|5|4|4|3|5|4|4|3|4|3|3|2|4|3|3|2|4|3|3|2|4|3|3|2|3|2|2|1|4|3|3|2|4|3|3|2|4|3|3|2|3|2|2|1|3|2|2|1|3|2|2|1|3|2|2|1|3|2|2|1|2|1|1|1|3|3|3|2|2|2|2|1|2|2|2|1|1|1|1|1|1	1111.0	1653.0	87.0
6778	2|1|1|1	1|1|1|1	78.0	1653.0	4.0
6781	2|1|1	1|1|1	1653.0	93.0	3.0
6789	1	1	96.0	295.0	1.0
6791	1	1	178.0	96.0	1.0
6799	1	1	43.0	43.0	1.0
6800	1	1	43.0	43.0	1.0
